,Unnamed: 0,consoles,games;
31536,2286,GBA,Cinnamoroll: FuwaFuwa Daibouken;
31537,2287,GBA,Cinnamoroll: Koko ni Ruyo;
31538,2288,GBA,Cinnamoroll: Yume no Daibouken;
31539,2289,PC,Moto Racer;
31540,2290,PC,Madden NFL 2003;
31541,2291,PC,The F.A. Premier League Stars;
31542,2292,PC,Drakan: Order of the Flame;
31543,2293,GBA,Cocoto Platform Jumper;
31544,2294,GBA,Combat Choro Q: Advance Daisakusen;
31545,2295,GBA,Shin Chan: Aventuras en Cineland;
31546,2296,GBA,Creatures;
31547,2297,GBA,Croket! 2;
31548,2298,GBA,Croket! 3: Guranyuoukoku no Nazo;
31549,2299,GBA,Croket! Great Jikuu no Boukensha;
31550,2300,GBA,Cyber Drive Zoids: Hatakedamono no Senshi Hugh;
31551,2301,PSN,Lumines Supernova;
31552,2302,PC,Combat Arms;
31553,2303,PC,Quake: Team Fortress;
31554,2304,PC,Dink Smallwood;
31555,2305,PC,Normality;
31556,2306,PC,Raptor: Call of the Shadows;
31557,2307,PS2,Brave: The Searcher for Spirit Dancer;
31558,2308,XBL,Gin Rummy;
31559,2309,PC,Trade Empires;
31560,2310,PC,Asda Story;
31561,2311,VC,Secret of Mana;
31562,2312,WW,Groovin' Blocks;
31563,2313,WW,Liight;
31564,2314,PC,Silkroad Online;
31565,2315,GEN,Nobunaga's Ambition;
31566,2316,XBL,Phantasy Star Universe: Ambition of the Illuminus;
31567,2317,GBA,CT Special Forces 3: BioTerror;
31568,2318,PC,Undercover: Operation Wintersun;
31569,2319,PC,Goin' Downtown;
31570,2320,WW,Lonpos;
31571,2321,PSN,Red Baron Arcade;
31572,2322,PSN,Age of Booty;
31573,2323,PSN,Buzz! Junior: Jungle Party;
31574,2324,PSN,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One;
31575,2325,PSN,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two;
31576,2326,PSN,Flock!;
31577,2327,PC,LEGO Racers;
31578,2328,PC,Microsoft Space Simulator;
31579,2329,GBA,Dai-Mahjong;
31580,2330,GBA,DaiaDroids World: Evil Teikoku no Yabou;
31581,2331,GBA,Daisenryaku for GameBoy Advance;
31582,2332,GBA,Daisuki Teddy;
31583,2333,GBA,Dan Doh!!;
31584,2334,WW,Oekaki Logic;
31585,2335,PC,Theme Park;
31586,2336,PC,Syndicate Wars;
31587,2337,PC,Star Control;
31588,2338,PC,Dreams to Reality;
31589,2339,PC,The Chronicles of Riddick: Escape from Butcher Bay;
31590,2340,GB,Quest for Camelot;
31591,2341,PS2,Rayman 10th Anniversary;
31592,2342,PC,Galaxy Invasion;
31593,2343,PSN,Jeopardy!;
31594,2344,PC,Comix Zone / Ecco The Dolphin;
31595,2345,PC,The Orb & the Oracle;
31596,2346,PC,The Three Stooges: Treasure Hunt Hijinks;
31597,2347,PC,Interpol: The Trail of Dr. Chaos;
31598,2348,GEN,NHL Hockey;
31599,2349,GEN,Earnest Evans;
31600,2350,GEN,Earth Defense;
31601,2351,GEN,El Viento;
31602,2352,GEN,Eliminate Down;
31603,2353,GEN,Elitserien 95;
31604,2354,GEN,Elitserien 96;
31605,2355,GEN,Steel Empire;
31606,2356,GEN,ESPN Speed World;
31607,2357,GEN,Operation Europe;
31608,2358,GEN,World Trophy Soccer;
31609,2359,GEN,Evander 'Real Deal' Holyfield's Boxing;
31610,2360,GEN,Ranger X;
31611,2361,GEN,Exile;
31612,2362,PC,The Guild 2: Venice;
31613,2363,PC,Nancy Drew: The Haunting of Castle Malloy;
31614,2364,XBL,Duke Nukem 3D;
31615,2365,XBL,Airburst;
31616,2366,PC,Empire: Alpha Complex;
31617,2367,PSN,Empire: Alpha Complex;
31618,2368,XBL,Empire: Alpha Complex;
31619,2369,XBL,Rocket Riot;
31620,2370,XBL,Flock!;
31621,2371,PC,Flock!;
31622,2372,GBA,Dancing Sword: Senkou;
31623,2373,GBA,Dan Doh!! Xi;
31624,2374,GBA,Deal or No Deal;
31625,2375,GBA,Demon Hunter;
31626,2376,GBA,Digi Charat: Digi Communication;
31627,2377,GBA,Digi Communication 2 in 1 Datou! Black Gemagema Dan;
31628,2378,GBA,Disney Channel Collection Vol. 2;
31629,2379,GBA,Disney Princess: Royal Adventure;
"31630,2380,GBA,""Disney's American Dragon: Jake Long, Rise of the Huntsclan""";
31631,2381,GBA,Disney's The Little Mermaid: Magic in Two Kingdoms;
31632,2382,GBA,Disney's The Lion King 1 1/2;
31633,2383,GBA,Dogz 2;
31634,2384,GBA,Dokodemo Taikyoku: Yakuman Advance;
31635,2385,GBA,Domo-Kun no Fushigi Terebi;
31636,2386,GBA,Don-Chan Puzzle: Hanabi de Don;
31637,2387,GBA,Dora the Explorer: Dora's World Adventure!;
31638,2388,GBA,Doraemon: Midori no Wakusei Doki Doki Daikyuushuutsu!;
31639,2389,GBA,Doraemon Dokodemo Walker;
31640,2390,GBA,2 Games in 1: Sonic Advance & Sonic Battle;
31641,2391,GBA,2 Games in 1: Sonic Pinball Party & Sonic Battle;
31642,2392,GBA,Doubutsu no Shima no Chobi Gurumi;
31643,2393,GBA,Doubutsujima no Chubi Gurumi 2: Tamachan Monogatari;
31644,2394,GBA,Downforce;
31645,2395,GBA,Dr. Muto;
31646,2396,GBA,Dragon Quest Characters: Torneko no Daibouken 2 Advance;
31647,2397,GBA,Dragon Quest Characters: Torneko no Daibouken 3 Advance;
31648,2398,GBA,Drake & Josh;
31649,2399,GBA,Dream Management;
31650,2400,GBA,Droopy's Tennis Open;
31651,2401,GBA,Duel Masters 2: Kirifuda Shoubu Version;
31652,2402,GBA,Eigo Koubunhen: 26 Units;
31653,2403,GBA,Eijukugohen: 650 Phrases;
31654,2404,GBA,Eitangohen: 2000 Words;
31655,2405,GBA,Elemix!;
31656,2406,GBA,Elevator Action Old & New;
31657,2407,GBA,Eragon;
31658,2408,GBA,Erementar Gerad: Huuin Sarashi Kyou;
31659,2409,GBA,ESPN International Winter Sports 2002;
31660,2410,GBA,European Super League;
31661,2411,GBA,Exciting Bass Mobile;
31662,2412,GBA,EZ-Talk Shokyuuhen 1;
31663,2413,GBA,EZ-Talk Shokyuuhen 1-6 Kan Set;
31664,2414,GBA,EZ-Talk Shokyuuhen 2;
31665,2415,GBA,EZ-Talk Shokyuuhen 3;
31666,2416,GBA,EZ-Talk Shokyuuhen 4;
31667,2417,GBA,EZ-Talk Shokyuuhen 5;
31668,2418,GBA,EZ-Talk Shokyuuhen 6;
31669,2419,XBL,Samurai Shodown II;
31670,2420,PS2,Simple 2000 Series Vol. 123: The Office Love Jikenbou - Reijou Tantei;
31671,2421,PC,POLICE CHASE;
31672,2422,PC,Road Wars;
31673,2423,PC,Arkanoid;
31674,2424,PC,Arkanoid II: Revenge of Doh;
31675,2425,GBA,Kien;
31676,2426,PS3,Edge of Twilight;
31677,2427,X360,Edge of Twilight;
31678,2428,PC,Edge of Twilight;
31679,2429,NGage,Super Monkey Ball;
31680,2430,GEN,The Pagemaster;
31681,2431,GEN,World Championship Soccer;
31682,2432,GEN,Urban Strike;
31683,2433,GEN,Olympic Summer Games: Atlanta 1996;
31684,2434,GEN,Wimbledon Championship Tennis;
31685,2435,GEN,Truxton;
31686,2436,GEN,WWF Raw (1994);
31687,2437,GEN,Zoom!;
31688,2438,GEN,NBA Live 96;
31689,2439,GBA,Family Feud;
31690,2440,GBA,Family Tennis Advance;
31691,2441,GBA,Famista Advance;
31692,2442,GBA,Fancy Pocket;
31693,2443,GBA,Fantastic Children;
31694,2444,GBA,Fantastic Marchen: Cake-yasan Monogatari + Doubutsu Chara Navi Uranai Kosei Shinri Gaku;
31695,2445,GBA,Field of Nine: Digital Edition 2001;
31696,2446,GBA,FIFA 07 Soccer;
31697,2447,GBA,Fila Decathlon;
31698,2448,GBA,Fire ProWrestling 2;
31699,2449,GBA,2 Games in 1: Finding Nemo & The Incredibles;
31700,2450,GBA,Fireblade;
31701,2451,GBA,Formation Soccer 2002;
31702,2452,GBA,Foster's Home for Imaginary Friends;
31703,2453,GBA,Frisbee Disc Freestyle / Frisbee Disc Golf;
31704,2454,GBA,Fruits Mura no Doubutsu Tachi;
31705,2455,GBA,Hagane no Renkinjutsushi: Meisou no Rinbukyoku;
31706,2456,GBA,Hagane no Renkinjutsushi: Omoide no Soumeikyoku;
31707,2457,GBA,Fushigi no Kuni no Alice;
31708,2458,GBA,Fushigi no Kuni no Angelique;
31709,2459,GBA,Futari wa PreCure: Arienai! Yume no Kuni ha Daimeikyuu;
31710,2460,GBA,Futari wa PreCure Max Heart: Maji? Maji!? Fight de IN Janai;
31711,2461,GBA,Gachasute! Dyna Device;
31712,2462,GBA,Gachasute! Dyna Device 2;
31713,2463,GBA,Gachinko Pro Yakyuu;
31714,2464,GBA,Gakkou no Kaidan: Hyakuyoubako no Fuuin;
31715,2465,GBA,Gakkou o Tsukurou!! Advance;
31716,2466,GBA,Gakuen Alice: DokiDoki * Fushigi Taiken;
31717,2467,GBA,Gakuen Senki Muryou;
31718,2468,GBA,Galaxy Angel Game Boy Advance: Moridakusan Tenshi no Full Course Okawari Jiyuu;
31719,2469,GBA,Gambler Densetsu: Tetsunari Yomigaeru Densetsu;
31720,2470,GBA,Happy Trump 20;
31721,2471,SNES,Tecmo Super Bowl III: Final Edition;
31722,2472,2600,Bobby is Going Home;
31723,2473,PSP,Fotball Manager Handheld;
31724,2474,PS2,Next Generation Tennis;
31725,2475,PS2,Gunbird Special Edition;
31726,2476,PC,In Cold Blood;
31727,2477,PS,Galaxian³;
31728,2478,PS,Carmageddon;
31729,2479,PS,Help Charity Compilation;
31730,2480,DS,Tootuff Mission Nadia;
31731,2481,GBA,Rocky;
31732,2482,NES,Noah's Ark;
31733,2483,XBL,Mad Tracks;
31734,2484,PC,Pro Pinball: The Web;
31735,2485,PC,Pro Pinball: Timeshock!;
31736,2486,PC,Pro Pinball: Fantastic Journey;
31737,2487,PC,Pro Pinball: Big Race USA;
31738,2488,PSN,Angel Love Online;
31739,2489,XBL,Shrek-N-Roll;
31740,2490,NGage,Rifts: Promise of Power;
31741,2491,PC,Half-Life: Source;
31742,2492,PC,Condemned: Criminal Origins;
31743,2493,XB,Shadow of Memories;
31744,2494,VC,Super Dodge Ball;
31745,2495,DS,Shinri Kenkyuuka Yuuki Yuu Kanshuu: Mainichi Kokorobics DS Therapy;
31746,2496,DS,Kaiun Kenkyuuka - Utsukita Mahiro Kanshuu - Mainichi Kokorobics: DS Uranai Happiness 2008;
31747,2497,SNES,Roger Clemens' MVP Baseball;
31748,2498,NES,Remote Control;
31749,2499,GBA,Gem Smashers;
31750,2500,GBA,Genseijin Justirisers;
31751,2501,GBA,Gensoumaden Saiyuuki: Hangyaku no Toshin Taishi;
31752,2502,GBA,Get Backers Dakkanoku;
31753,2503,GBA,Get Backers Dakkanoku: Jagan Fuuin!;
31754,2504,GBA,Get Backers Dakkanoku: Metropolis Dakkan Sakusen!;
31755,2505,GBA,Get Ride! AMDrive Shutsugeki! Battle Party;
31756,2506,GBA,GET! Boku no Mushitsu Kamaete;
31757,2507,GBA,Get Ride! AMDriver: Senkou no Hero Tanjou;
31758,2508,GBA,Ghost Trap;
31759,2509,GBA,Go! Go! Beckham! Adventure on Soccer Island;
31760,2510,PC,Magna Carta: The Phantom of Avalanche;
31761,2511,PSN,The Punisher: No Mercy;
31762,2512,PSN,Burnout Paradise;
31763,2513,GBA,Goemon New Age Shutsudou!;
31764,2514,GBA,Goku Mahjong Deluxe;
31765,2515,GBA,Gourmet Kitchen: Suteki na Obentou;
31766,2516,GBA,Granbo;
31767,2517,GBA,Groove Adventure Rave: Hikari to Yami no Daikessen;
31768,2518,PSP,Xyanide Resurrection;
31769,2519,PC,Romance of the Three Kingdoms IV: Wall of Fire;
31770,2520,PSP,Zero Pilot: Daisanji Sekai Taisen 1946;
31771,2521,PC,Jane's Combat Simulations: 688(I) Hunter/Killer;
31772,2522,PC,ArmA: Combat Operations;
31773,2523,PC,Attack on Pearl Harbor;
31774,2524,PC,Birth of America;
31775,2525,PSP,Ushiro;
31776,2526,PC,Ducati World Championship;
31777,2527,PC,Geometry Wars: Retro Evolved;
31778,2528,VC,M.U.S.H.A. - Metallic Uniframe Super Hybrid Armor;
31779,2529,GBA,Groove Adventure Rave: Hikari to Yami no Daikessen 2;
31780,2530,GBA,GT Racers;
31781,2531,PC,Fragile Allegiance;
31782,2532,GBA,Guru Logic Champ;
31783,2533,GBA,Gyakuten Saiban;
31784,2534,PC,Tribal Wars;
31785,2535,PSP,Yarudora Portable: Yukiwari no Hana;
31786,2536,PSP,Yarudora Portable: Sampaguita;
31787,2537,PSP,Yarudora Portable: Kisetsu o Dakishimete;
31788,2538,PSP,Yarudora Portable: Double Cast;
31789,2539,PSP,Yarudora Portable: Blood The Last Vampire;
31790,2540,GBA,Hamepane Tokyo Myuu Myuu;
31791,2541,GBA,Hamster Monogatari 2 GBA;
31792,2542,GBA,Hamster Monogatari 3 GBA;
31793,2543,GBA,Hamster Monogatari 3EX 4 Special;
31794,2544,GBA,Hamster Monogatari Collection;
31795,2545,GBA,Hamster Paradise Advance;
31796,2546,GBA,Hamster Paradise: Pure Heart;
31797,2547,GBA,Hamtaro: Rainbow Rescue;
31798,2548,GBA,Hanabi Hyakkei Advance;
31799,2549,GBA,Hanafuda Trump Mahjong: Depachika Wayounaka;
31800,2550,GBA,Hardcore Pinball;
31801,2551,GBA,Harlem Globetrotters: World Tour;
31802,2552,GBA,Harobots: Robo Hero Battling!!;
31803,2553,GBA,Harukanaru Toki no Naka de;
31804,2554,GBA,Hatena Satena;
31805,2555,GBA,Heart of Darkness;
31806,2556,GBA,Heidi - The Game;
31807,2557,GBA,Hello! Idol Debut;
31808,2558,GBA,Hello Kitty Collection: Miracle Fashion Maker;
31809,2559,GBA,Higanbana;
31810,2560,GBA,High Heat Major League Baseball 2004;
31811,2561,GBA,High School Musical - Livin the Dream;
31812,2562,GBA,Hikaru no Go;
31813,2563,GBA,Hikaru no Go 2;
31814,2564,GBA,Himawari Doubutsu Byouin;
31815,2565,GBA,Hot Wheels: All Out;
31816,2566,GBA,Hudson Best Collection Vol. 1: Bomberman Collection;
31817,2567,GBA,Hudson Best Collection Vol. 2: Lode Runner Collection;
31818,2568,GBA,Hudson Best Collection Vol. 3: Action Collection;
31819,2569,GBA,Hudson Best Collection Vol. 4: Nazotoki Collection;
31820,2570,GBA,Hudson Best Collection Vol. 5: Shooting Collection;
31821,2571,GBA,Hudson Best Collection Vol. 6: Bouken Jima Collection;
31822,2572,GBA,Hugo Bukkazoom!;
31823,2573,GBA,Hunter X Hunter: Minna Tomodachi Daisakusen!!;
31824,2574,PC,EverQuest II: The Shadow Odyssey;
31825,2575,XBL,Banjo-Tooie;
31826,2576,XBL,Tenchu: Shadow Assault;
31827,2577,PS2,Namco x Capcom;
31828,2578,PSP,WSC REAL 08: World Snooker Championship;
31829,2579,VC,Mario Golf;
31830,2580,PC,Sid Meier's Civilization IV: Colonization;
31831,2581,GBA,Ice Nine;
31832,2582,GBA,Isseki Hacchou: Kore 1-pon de 8 Shurui!;
31833,2583,GBA,Initial D: Another Stage;
31834,2584,GBA,Inspector Gadget: Advance Mission;
31835,2585,GBA,International Karate Advanced;
31836,2586,GBA,International Superstar Soccer;
31837,2587,GBA,International Superstar Soccer Advance;
31838,2588,GBA,Inukko Club;
31839,2589,GBA,InuYasha: Naraku no Wana! Mayoi no Mori no Shoutaijou;
31840,2590,GBA,Iribaru Rieko no Dendou Mahjong;
31841,2591,GBA,The Simple 2960 Tomodachi Series Vol. 3: The Itsudemo Puzzle - Massugu Soroete Straws;
31842,2592,GBA,J-League Pocket;
31843,2593,GBA,J-League Pocket 2;
31844,2594,GBA,J-League Pro Soccer Club o Tsukurou! Advance;
31845,2595,GBA,J-League Winning Eleven Advance 2002;
31846,2596,GBA,Jaja-Kun Jr. Denshouki;
31847,2597,GBA,JGTO Golf Master Mobile;
31848,2598,GBA,Jikkyou World Soccer Pocket 2;
31849,2599,GBA,Jinsei Game Advance;
31850,2600,GBA,Jissen Pachi-Slot Hisshouhou! Kemono-Oh Advance;
31851,2601,GBA,Jurassic Park Institute Tour: Dinosaur Rescue;
31852,2602,GBA,K-1 Pocket Grand Prix;
31853,2603,GBA,K-1 Pocket Grand Prix 2;
31854,2604,GBA,Kaeru B Back;
31855,2605,GBA,Kaiketsu Zorori to Mahou no Yuuenchi;
31856,2606,GBA,Kamaitachi no Yoru Advance;
31857,2607,GBA,Kami no Kijutsu: Illusion of the Evil Eyes;
31858,2608,GBA,Kappa no Kai-Kata: Katan Daibouken;
31859,2609,GBA,Kawa no Nushi Tsuri 3+4;
31860,2610,GBA,Kawa no Nushi Tsuri 5;
31861,2611,GBA,Kawaii Hamster;
31862,2612,GBA,Kawaii Koinu;
31863,2613,GBA,Kawaii Koinu Kogatainuhen;
31864,2614,GBA,Nakayoshi Pet Advance Series 3: Kawaii Koneko;
31865,2615,GBA,Kawaii Pet Game Gallery;
31866,2616,GBA,Kawaii Pet Game Gallery 2;
31867,2617,GBA,Kawaii Pet Shop Monogatari 3;
31868,2618,GBA,Keroro Gunsou Taiketsu! Keroro Cart de Arimasu!!;
31869,2619,GBA,Ker Plunk! / Toss Across / Tip It;
31870,2620,GBA,Kessakusen! Ganbare Goemon 1+ 2: Yuki-hime to Magginesu;
31871,2621,GBA,Kidou Gekidan Haro Ichiza: Haro no Puyo Puyo;
31872,2622,GBA,Kidou Tenshi Angelic Layer;
31873,2623,GBA,Muscle Ranking - Kinniku Banzuke: Jigoku no Final Attack;
31874,2624,GBA,Muscle Ranking - Kinniku Banzuke: Kongou-Kun no Daibouken;
31875,2625,GBA,Kisekko Gurumii;
31876,2626,GBA,Kiss x Kiss: Seirei Gakuen;
31877,2627,SNES,Uncharted Waters;
31878,2628,NES,Uncharted Waters;
31879,2629,GBA,Koino no Kokoro Ikusei Game;
31880,2630,GBA,Koinu to Issho! 2;
31881,2631,GBA,Koinu to Issho! Aijou Monogatari;
31882,2632,GBA,Komugi-Chan no Happy Cake;
31883,2633,GBA,Konchuu Monster: Battle Master;
31884,2634,GBA,Konchuu Monster: Battle Stadium;
31885,2635,GBA,Konchuu no Mori no Daibouken;
31886,2636,GBA,Konjiki no Gashbell!! The Card Battle for GBA;
31887,2637,GB,Perfect Dark;
31888,2638,GB,NASCAR Challenge;
31889,2639,GBA,Kurohige no Kurutto Jintori;
31890,2640,GBA,Kurohige no Golf Shiyouyo;
31891,2641,GBA,Kunio-Kun Nekketsu Collection 3;
31892,2642,GBA,Kunio-Kun Nekketsu Collection 2;
31893,2643,GBA,Kunio-Kun Nekketsu Collection;
31894,2644,GBA,Kotoba no Puzzle: Mojipittan Advance;
31895,2645,GBA,Konjiki no Gashbell!! Yuujou no Dengeki Dream Tag Tournament;
31896,2646,GBA,Konjiki no Gashbell!! Unare! Yuujou no Zakeru 2;
31897,2647,GBA,The Land Before Time;
31898,2648,GBA,Legend of Dynamic Goushouden: Houkai no Rondo;
31899,2649,GBA,Legendz: Sign of Necrom;
31900,2650,GBA,Lilliput Oukoku: Lillimoni to Issho-puni!;
31901,2651,GBA,Little Buster Q;
31902,2652,GBA,Little Patisse: Keaki no Shiro;
31903,2653,GBA,Lizzie McGuire: On the Go!;
31904,2654,GBA,Lode Runner;
31905,2655,GBA,Love Hina Advance;
31906,2656,GBA,Lucky Luke: Wanted!;
31907,2657,VC,Super Turrican 2;
31908,2658,SNES,Super Turrican 2;
31909,2659,WW,Art Style: ORBIENT;
31910,2660,PC,F1 2000;
31911,2661,PC,F1 Challenge '99-'02;
31912,2662,XBL,War World;
31913,2663,PC,RACE: The WTCC Game;
31914,2664,NES,Impossible Mission-II;
31915,2665,GBA,M&M's Break' Em;
31916,2666,GBA,Mahou Sensei Negima! Private Lesson: Dame Desu Toshokan;
31917,2667,PSN,Bomberman Ultra;
31918,2668,PSN,Spelunker HD;
31919,2669,NES,Arumana no Kiseki (FDS);
31920,2670,NES,Disney's The Jungle Book;
31921,2671,Wii,Cosmic Walker;
31922,2672,WW,Let's CATCH;
31923,2673,DS,Fushigi no Dungeon: Fuurai no Shiren DS 2 - Sabaku no Majou;
31924,2674,NES,Konami Hyper Soccer;
31925,2675,NES,Pipe Dream;
31926,2676,NES,Mad Max;
31927,2677,NES,Town & Country Surf Designs: Wood & Water Rage;
31928,2678,NES,Pinball Quest;
31929,2679,NES,Parasol Stars: Rainbow Islands II;
31930,2680,WW,Boingz;
31931,2681,WW,Cave Story;
31932,2682,PS2,Beverly Hills Cop;
31933,2683,NES,Kiwi Kraze: A Bird-Brained Adventure!;
31934,2684,GEN,Viewpoint;
31935,2685,NG,The Last Blade;
31936,2686,NG,The Last Blade 2;
31937,2687,PC,Might and Magic VI: The Mandate of Heaven;
31938,2688,PC,Anstoss;
31939,2689,PS2,Poker Masters;
31940,2690,PC,Angband;
31941,2691,PC,Moria;
31942,2692,NG,Quiz Daisousa Sen: The Last Count Down;
31943,2693,SNES,Genghis Khan II: Clan of the Gray Wolf;
31944,2694,X360,Asterix at the Olympic Games;
31945,2695,NES,Kung-Fu Heroes;
31946,2696,NES,Street Heroes;
31947,2697,NES,Nekketsu! Street Basket: Ganbare Dunk Heroes;
31948,2698,PS2,Growlanser II: The Sense of Justice;
31949,2699,PS2,Growlanser III: The Dual Darkness;
31950,2700,PS2,Growlanser IV: Wayfarer of the Time - Return;
31951,2701,PS2,Growlanser IV: Wayfarer of the Time;
31952,2702,PC,Secret Service: Ultimate Sacrifice;
31953,2703,GEN,James Bond 007: The Duel;
31954,2704,PSN,Linger in Shadows;
31955,2705,DS,Polar Bowler;
31956,2706,PC,The Dark Heart of Uukrul;
31957,2707,VC,Earthworm Jim;
31958,2708,VC,Shining Force II;
31959,2709,NES,Legendary Wings;
31960,2710,NES,The Lone Ranger;
31961,2711,NES,Mario's Time Machine;
31962,2712,GBA,Magi Nation;
31963,2713,GBA,Major League Baseball 2K7;
31964,2714,GBA,Manga Ka Debut Monogatari: Akogare! Manga Ka Ikusei Game!;
31965,2715,GBA,Manic Miner;
31966,2716,GBA,Mar Heaven: Knockin' on Heaven's Door;
31967,2717,GBA,Marcel Desailly Football Advance;
"31968,2718,GBA,""Marie, Elie & Anis no Atelier: Soyokaze kara no Dengon""";
31969,2719,GBA,Matantei Loki Ragnarok: Gensou no Labyrinth;
31970,2720,GBA,Math Patrol: The Kleptoid Threat;
31971,2721,GBA,Math Patrol: The Venus Virus;
31972,2722,GBA,Maya the Bee: Klatschmohnwiese in Gefahr;
31973,2723,GBA,Maya The Bee: Sweet Gold;
31974,2724,GBA,Maya The Bee: The Great Adventure;
31975,2725,GBA,Medarot Navi: Kabuto / Kuwagata Version;
31976,2726,NES,Peepar Time;
31977,2727,GBA,Mega Man Anniversary Collection;
31978,2728,GBA,Meitantei Conan: Akatsuki no Monument;
31979,2729,GBA,Meitantei Conan: Nerawareta Tantei;
31980,2730,GBA,Mermaid Melody: Pichi Pichi Picchi;
31981,2731,GBA,Mermaid Melody: Pichi Pichi Picchi Pichi Pichi Party;
31982,2732,GBA,Mermaid Melody: Pichi Pichi Picchi Pichi Pichitto Live Start;
31983,2733,GBA,Metal Max 2 Kai;
31984,2734,GBA,Metalgun Slinger;
31985,2735,GBA,Mezase Debut! Fashion Designer Monogatari + Kawaii Pet Game Gallery 2;
31986,2736,GBA,Mezase! Koushien;
31987,2737,GBA,Micro Machines;
31988,2738,GBA,Minimoni: Mika no Happy Morning Chatty;
31989,2739,GBA,Minimoni: Onegaio Hoshisama!;
31990,2740,GBA,Minna no Ouji-Sama;
31991,2741,GBA,Minna no Shogi;
31992,2742,GBA,Minna no Soft Series: Hyokkori Hyoutan Shima;
31993,2743,GBA,Minna no Soft Series: Minna no Mahjong;
31994,2744,GBA,Minna no Soft Series: Shanghai;
31995,2745,GBA,Minna no Soft Series: Tetris;
31996,2746,GBA,Miracle! Panzou: 7-tsu no Hoshi no Uchuu Kaizoku;
31997,2747,GBA,Mobile Pro Yakyuu: Kantoku no Saihai;
31998,2748,GBA,Mobile Suit Gundam Seed: Tomo to Kimi to Koko de;
31999,2749,GBA,Moero! Jaleco Collection;
32000,2750,GBA,Momotarou Dentetsu G: Gold Deck o Tsukure!;
32001,2751,GBA,Momotaru Matsuri;
32002,2752,GBA,Monopoly;
32003,2753,GBA,Monster Gate;
32004,2754,GBA,Monster Gate: Dai Inaru Dungeon;
32005,2755,GBA,Monster Maker 4: Flash Card / Killer Dice;
32006,2756,GBA,Monster Summoner;
32007,2757,GBA,Monster Trucks Mayhem;
32008,2758,GBA,Morita Shogi Advance;
